Car ID,Timestamp,Pixel_X,Pixel_Y,Actual_X,Actual_Y,Heading
test_003_car_80,00:00:54.633,215.50,345.00,-0.6982605825553821,-1.769164074966082,-96.570892424867
test_003_car_80,00:00:54.665,226.00,340.00,-0.6954176964720387,-1.751951455968148,-99.37847101400877
test_003_car_80,00:00:54.700,235.50,338.00,-0.6942870132073639,-1.740061301202542,-95.43215432028848
test_003_car_80,00:00:54.732,245.50,338.00,-0.6942870132073639,-1.7305437772621495,180
test_003_car_80,00:00:54.765,254.00,336.00,-0.6931600007419682,-1.719657881182488,-95.91075126191305
test_003_car_80,00:00:54.799,263.50,334.00,-0.6920366412287713,-1.7078586017289625,-95.43849670553266
test_003_car_80,00:00:54.832,272.00,332.00,-0.6909169169362009,-1.697044637601648,-95.91158430499797
test_003_car_80,00:00:54.865,280.50,330.00,-0.6898008102472587,-1.6862656112140253,-95.91158430499775
test_003_car_80,00:00:54.899,289.00,327.00,-0.6881333949629252,-1.6741713068280761,-97.84975852374748
test_003_car_80,00:00:54.932,297.00,325.00,-0.6870262559522663,-1.6639433369172643,-96.17799640155454
test_003_car_80,00:00:54.966,305.00,323.00,-0.6859226737747549,-1.653748225736983,-96.17799640155465
test_003_car_80,00:00:55.000,312.50,321.00,-0.6848226313176714,-1.6440552043442824,-96.4746862468109
test_003_car_80,00:00:55.033,321.00,320.00,-0.6842739321665585,-1.6347647190602521,-93.37998151452024
test_003_car_80,00:00:55.066,329.00,318.00,-0.6831791674432814,-1.6246570682359271,-96.18163713343205
test_003_car_80,00:00:55.100,336.00,317.00,-0.682633097661042,-1.6168080310718982,-93.97974426863072
test_003_car_80,00:00:55.133,343.00,315.00,-0.6815435727805694,-1.6076875221473337,-96.81220210649781
test_003_car_80,00:00:55.165,350.00,314.00,-0.6810001135124657,-1.599870792753423,-93.97709769681626
test_003_car_80,00:00:55.200,357.00,312.00,-0.6799157909456429,-1.5907990353481913,-96.81607204001841
test_003_car_80,00:00:55.232,364.00,311.00,-0.6793749235167793,-1.583014395039005,-93.97445463701433
test_003_car_80,00:00:55.265,370.00,309.00,-0.6782957660919899,-1.5749208594676734,-97.5947779487588
test_003_car_80,00:00:55.299,376.50,308.00,-0.6777574720051734,-1.5676319002343058,-94.22366091973873
test_003_car_80,00:00:55.332,382.50,307.00,-0.6772200316189619,-1.5608186790282237,-94.5102652253455
test_003_car_80,00:00:55.365,389.00,305.00,-0.6761477038377235,-1.55232247655459,-97.19341394271083
test_003_car_80,00:00:55.399,395.00,304.00,-0.6756128124034217,-1.5455375359748729,-94.5075954464806
test_003_car_80,00:00:55.432,401.50,303.00,-0.6750787665911252,-1.538300611325501,-94.22046800735393
test_003_car_80,00:00:55.466,407.00,303.00,-0.6750787665911252,-1.533210795427678,180
test_003_car_80,00:00:55.500,413.00,301.00,-0.6740132038240298,-1.5252469714491008,-97.62093479468831
test_003_car_80,00:00:55.533,418.50,300.00,-0.673481682880761,-1.5189664004248384,-94.83738063023827
test_003_car_80,00:00:55.566,424.00,299.00,-0.6729509995825075,-1.5126957272024932,-94.83738063023827
test_003_car_80,00:00:55.600,429.50,298.00,-0.6724211519507112,-1.5064349284029777,-94.83738063023713
test_003_car_80,00:00:55.633,435.00,297.00,-0.67189213801304,-1.5001839807207753,-94.83738063023844
test_003_car_80,00:00:55.665,440.50,296.00,-0.6713639558033645,-1.4939428609236531,-94.83738063023702
test_003_car_80,00:00:55.700,445.50,295.00,-0.6708366033617318,-1.488171348737285,-95.22071178313729
test_003_car_80,00:00:55.732,450.00,294.00,-0.6703100787343432,-1.4828683384081782,-95.67019252403747
test_003_car_80,00:00:55.765,456.00,293.00,-0.6697843799735288,-1.4761964009596458,-94.50517111038204
test_003_car_80,00:00:55.799,461.00,292.00,-0.6692595051377238,-1.4704523642345506,-95.22103695761984
test_003_car_80,00:00:55.832,465.50,291.00,-0.6687354522914445,-1.4651756857798468,-95.67172638761315
test_003_car_80,00:00:55.865,470.50,290.00,-0.6682122195052649,-1.459449260407863,-95.220711783137
test_003_car_80,00:00:55.899,474.50,289.00,-0.6676898048557929,-1.4546470810139487,-96.20862010667173
test_003_car_80,00:00:55.932,480.00,289.00,-0.6676898048557929,-1.4496129748447826,180
test_003_car_80,00:00:55.966,484.00,288.00,-0.6671682064256462,-1.4448222310011578,-96.21367680271914
test_003_car_80,00:00:56.000,488.50,287.00,-0.6666474223034298,-1.4395820348122952,-95.67556466776102
test_003_car_80,00:00:56.033,493.50,287.00,-0.6666474223034298,-1.435012719326857,180
test_003_car_80,00:00:56.066,497.50,286.00,-0.6661274505837114,-1.4302408367615926,-96.21874171007494
test_003_car_80,00:00:56.100,502.50,286.00,-0.6661274505837114,-1.4256750852512805,180
test_003_car_80,00:00:56.133,506.50,285.00,-0.6656082893669993,-1.420914199251043,-96.22335331359938
test_003_car_80,00:00:56.165,511.00,284.00,-0.665089936759719,-1.415704864454672,-95.68248663646744
test_003_car_80,00:00:56.200,515.50,284.00,-0.665089936759719,-1.411602088262918,180
test_003_car_80,00:00:56.232,519.50,284.00,-0.665089936759719,-1.4079551760924702,180
test_003_car_80,00:00:56.265,523.00,283.00,-0.6645723908741896,-1.4036709977448796,-96.88818101846539
test_003_car_80,00:00:56.299,527.00,283.00,-0.6645723908741896,-1.4000269234528662,180
test_003_car_80,00:00:56.332,531.50,282.00,-0.6640556498286014,-1.3948419307254352,-95.6913559022795
test_003_car_80,00:00:56.365,536.00,282.00,-0.6640556498286014,-1.3907455347952997,180
test_003_car_80,00:00:56.399,539.50,281.00,-0.6635397117469932,-1.3864813846649757,-96.89893020552756
test_003_car_80,00:00:56.432,544.00,280.00,-0.6630245747592293,-1.3813149586802749,-95.69406072396293
test_003_car_80,00:00:56.466,547.50,280.00,-0.6630245747592293,-1.378133819972285,180
test_003_car_80,00:00:56.500,551.00,279.00,-0.6625102370009767,-1.3738860690952939,-96.90403358715167
test_003_car_80,00:00:56.533,554.50,279.00,-0.6625102370009767,-1.3707073981385967,180
test_003_car_80,00:00:56.566,558.00,278.00,-0.6619966966136833,-1.3664686964186457,-96.90800808160452
test_003_car_80,00:00:56.600,561.50,277.00,-0.661483951744555,-1.362236560811697,-96.90800808160452
test_003_car_80,00:00:56.633,565.00,277.00,-0.661483951744555,-1.3590628138893104,180
test_003_car_80,00:00:56.665,569.00,276.00,-0.6609720005465334,-1.354386643933358,-96.24790899540426
test_003_car_80,00:00:56.700,572.50,276.00,-0.6609720005465334,-1.35121535331174,180
test_003_car_80,00:00:56.732,575.50,275.00,-0.6604608411782737,-1.3474542507623928,-97.73946683536929
test_003_car_80,00:00:56.765,579.00,275.00,-0.6604608411782737,-1.3442854126424075,180
test_003_car_80,00:00:56.799,583.00,274.00,-0.6599504718041233,-1.3396278888803337,-96.25349559380606
test_003_car_80,00:00:56.832,586.00,274.00,-0.6599504718041233,-1.3369138408157502,180
test_003_car_80,00:00:56.865,589.00,273.00,-0.6594408905940982,-1.3331695894649314,-97.75016474306199
test_003_car_80,00:00:56.899,593.00,273.00,-0.6594408905940982,-1.3295536529175898,180
test_003_car_80,00:00:56.932,596.00,273.00,-0.6594408905940982,-1.3268417005070832,180
test_003_car_80,00:00:56.966,599.00,273.00,-0.6594408905940982,-1.324129748096577,180
test_003_car_80,00:00:57.000,602.50,272.00,-0.6589320957238628,-1.3199466059394023,-96.93481236167509
test_003_car_80,00:00:57.033,605.00,272.00,-0.6589320957238628,-1.3176883892808575,180
test_003_car_80,00:00:57.066,607.50,271.00,-0.6584240853747074,-1.3144160284553796,-98.82431567478073
test_003_car_80,00:00:57.100,610.50,271.00,-0.6584240853747074,-1.3117082576590333,180
test_003_car_80,00:00:57.133,613.50,270.00,-0.6579168577335266,-1.3079920771705078,-97.77236716172257
test_003_car_80,00:00:57.165,615.50,270.00,-0.6579168577335266,-1.3061882872896229,180
test_003_car_80,00:00:57.200,618.50,270.00,-0.6579168577335266,-1.3034826024682953,180
test_003_car_80,00:00:57.232,621.50,270.00,-0.6579168577335266,-1.3007769176469677,180
test_003_car_80,00:00:57.265,624.50,269.00,-0.6574104109927973,-1.2970720124266315,-97.78387601314375
test_003_car_80,00:00:57.299,627.00,269.00,-0.6574104109927973,-1.2948190107118283,180
test_003_car_80,00:00:57.332,629.00,269.00,-0.6574104109927973,-1.2930166093399857,180
test_003_car_80,00:00:57.365,631.00,269.00,-0.6574104109927973,-1.2912142079681432,180
test_003_car_80,00:00:57.399,633.00,268.00,-0.6569047433505582,-1.288420015445424,-100.25784937711137
test_003_car_80,00:00:57.432,635.50,267.00,-0.6563998530103875,-1.2851802104096854,-98.85771116212038
test_003_car_80,00:00:57.466,638.00,267.00,-0.6563998530103875,-1.2829306719635332,180
test_003_car_80,00:00:57.500,640.00,267.00,-0.6563998530103875,-1.2811310412066115,180
test_003_car_80,00:00:57.533,642.00,267.00,-0.6563998530103875,-1.2793314104496898,180
test_003_car_80,00:00:57.566,643.50,266.00,-0.6558957381813822,-1.2770001979486114,-102.20208608602195
test_003_car_80,00:00:57.600,645.50,266.00,-0.6558957381813822,-1.2752019493074034,180
test_003_car_80,00:00:57.633,648.00,266.00,-0.6558957381813822,-1.2729541385058933,180
test_003_car_80,00:00:57.665,649.00,266.00,-0.6558957381813822,-1.2720550141852893,180
test_003_car_80,00:00:57.700,650.50,266.00,-0.6558957381813822,-1.2707063277043833,180
test_003_car_80,00:00:57.732,652.50,265.00,-0.655392397078137,-1.2679343060147277,-100.29158387219161
test_003_car_80,00:00:57.765,653.50,265.00,-0.655392397078137,-1.2670358716913308,180
test_003_car_80,00:00:57.799,654.50,264.00,-0.6548898279207221,-1.2651665356182245,-105.04809147633335
test_003_car_80,00:00:57.832,656.00,264.00,-0.6548898279207221,-1.263819917541625,180
test_003_car_80,00:00:57.865,658.00,264.00,-0.6548898279207221,-1.2620244267728258,180
test_003_car_80,00:00:57.899,659.00,264.00,-0.6548898279207221,-1.2611266813884263,180
test_003_car_80,00:00:57.932,659.50,263.00,-0.654388028934664,-1.2597118342388762,-109.52789456721584
test_003_car_80,00:00:57.966,661.00,262.00,-0.6538869983509231,-1.2574027829664904,-102.2425687609848
test_003_car_80,00:00:58.000,661.50,262.00,-0.6538869983509231,-1.2569545976308345,180
test_003_car_80,00:00:58.033,662.50,262.00,-0.6538869983509231,-1.2560582269595228,180
test_003_car_80,00:00:58.066,663.50,262.00,-0.6538869983509231,-1.2551618562882114,180
test_003_car_80,00:00:58.100,663.50,262.00,-0.6538869983509231,-1.2551618562882114,0
test_003_car_80,00:00:58.133,664.50,262.00,-0.6538869983509231,-1.2542654856168998,180
test_003_car_80,00:00:58.165,665.00,261.00,-0.6533867344058737,-1.2528580525968709,-109.56746297641456
test_003_car_80,00:00:58.200,666.00,261.00,-0.6533867344058737,-1.2519623677044924,180
test_003_car_80,00:00:58.232,664.50,260.00,-0.6528872353412831,-1.2523477716388725,142.34690839430593
test_003_car_80,00:00:58.265,663.50,260.00,-0.6528872353412831,-1.2532427718008416,0
test_003_car_80,00:00:58.299,664.00,260.00,-0.6528872353412831,-1.2527952717198572,180
test_003_car_80,00:00:58.332,664.50,260.00,-0.6528872353412831,-1.2523477716388725,180
test_003_car_80,00:00:58.365,666.50,260.00,-0.6528872353412831,-1.250557771314934,180
test_003_car_80,00:00:58.399,666.50,260.00,-0.6528872353412831,-1.250557771314934,0
test_003_car_80,00:00:58.432,667.00,259.00,-0.6523884994042911,-1.2491553208478519,-109.57627688775904
test_003_car_80,00:00:58.466,668.00,259.00,-0.6523884994042911,-1.2482610043701703,180
test_003_car_80,00:00:58.500,669.00,258.00,-0.6518905248473892,-1.2464145606335553,-105.09322568350146
test_003_car_80,00:00:58.533,669.50,258.00,-0.6518905248473892,-1.2459677437149954,180
test_003_car_80,00:00:58.566,669.50,259.00,-0.6523884994042911,-1.2469195296536477,62.38142833521662
test_003_car_80,00:00:58.600,669.50,259.00,-0.6523884994042911,-1.2469195296536477,0
test_003_car_80,00:00:58.633,670.00,259.00,-0.6523884994042911,-1.246472371414807,180
test_003_car_80,00:00:58.665,670.00,259.00,-0.6523884994042911,-1.246472371414807,0
test_003_car_80,00:00:58.700,669.50,259.00,-0.6523884994042911,-1.2469195296536477,0
test_003_car_80,00:00:58.732,670.00,258.00,-0.6518905248473892,-1.2455209267964353,-109.59834507685446
test_003_car_80,00:00:58.765,669.50,258.00,-0.6518905248473892,-1.2459677437149954,0
test_003_car_80,00:00:58.799,669.00,257.00,-0.6513933099284005,-1.2454638858021687,-134.6197979692178
test_003_car_80,00:00:58.832,669.00,257.00,-0.6513933099284005,-1.2454638858021687,0
test_003_car_80,00:00:58.865,669.00,256.00,-0.6508968529104593,-1.2445146600774422,-117.6101342226134
test_003_car_80,00:00:58.899,669.00,256.00,-0.6508968529104593,-1.2445146600774422,0
test_003_car_80,00:00:58.932,669.00,256.00,-0.6508968529104593,-1.2445146600774422,0
test_003_car_80,00:00:58.966,668.50,256.00,-0.6508968529104593,-1.2449607959162563,0
test_003_car_80,00:00:59.000,668.50,256.00,-0.6508968529104593,-1.2449607959162563,0
test_003_car_80,00:00:59.033,667.00,256.00,-0.6508968529104593,-1.246299203432699,0
test_003_car_80,00:00:59.066,667.50,256.00,-0.6508968529104593,-1.2458530675938848,180
test_003_car_80,00:00:59.100,667.00,255.00,-0.6504011520619907,-1.2453500644564928,-134.58107418586684
test_003_car_80,00:00:59.133,666.50,255.00,-0.6504011520619907,-1.245795860533465,0
test_003_car_80,00:00:59.165,665.50,255.00,-0.6504011520619907,-1.2466874526874088,0
test_003_car_80,00:00:59.200,665.50,255.00,-0.6504011520619907,-1.2466874526874088,0
test_003_car_80,00:00:59.232,665.00,255.00,-0.6504011520619907,-1.2471332487643807,0
test_003_car_80,00:00:59.265,665.00,254.00,-0.649906205656691,-1.2461841973728682,-117.54280533196959
test_003_car_80,00:00:59.299,663.00,254.00,-0.649906205656691,-1.2479660247018205,0
test_003_car_80,00:00:59.332,661.50,254.00,-0.649906205656691,-1.2493023951985345,0
test_003_car_80,00:00:59.365,660.50,254.00,-0.649906205656691,-1.2501933088630106,0
test_003_car_80,00:00:59.399,659.50,254.00,-0.649906205656691,-1.2510842225274867,0
test_003_car_80,00:00:59.432,659.50,254.00,-0.649906205656691,-1.2510842225274867,0
test_003_car_80,00:00:59.466,660.50,253.00,-0.6494120119735066,-1.249242652244222,-105.02166491790544
test_003_car_80,00:00:59.500,661.00,253.00,-0.6494120119735066,-1.2487975341407893,180
test_003_car_80,00:00:59.533,660.00,253.00,-0.6494120119735066,-1.2496877703476545,0
test_003_car_80,00:00:59.566,660.00,253.00,-0.6494120119735066,-1.2496877703476545,0
test_003_car_80,00:00:59.600,660.50,253.00,-0.6494120119735066,-1.249242652244222,180
test_003_car_80,00:00:59.633,661.00,253.00,-0.6494120119735066,-1.2487975341407893,180
test_003_car_80,00:00:59.665,661.00,252.00,-0.6489185692966156,-1.2478486604107382,-117.475778498318
test_003_car_80,00:00:59.700,660.50,252.00,-0.6489185692966156,-1.248293440300118,0
test_003_car_80,00:00:59.732,660.50,252.00,-0.6489185692966156,-1.248293440300118,0
test_003_car_80,00:00:59.765,661.00,252.00,-0.6489185692966156,-1.2478486604107382,180
test_003_car_80,00:00:59.799,661.50,253.00,-0.6494120119735066,-1.2483524160373565,45.59252751106606
test_003_car_80,00:00:59.832,661.50,253.00,-0.6494120119735066,-1.2483524160373565,0
test_003_car_84,00:00:55.633,52.00,333.00,-0.6914763257836447,-1.9069565390179612,0
test_003_car_84,00:00:55.665,55.50,330.00,-0.6898008102472587,-1.8990261857555033,-101.92993626848772
test_003_car_84,00:00:55.700,60.50,331.00,-0.6903584124878885,-1.8958294337373773,-80.10557118002151
test_003_car_84,00:00:55.732,66.00,329.00,-0.6892441080299374,-1.8875727671007678,-97.68609287060713
test_003_car_84,00:00:55.765,71.00,328.00,-0.6886883036585966,-1.8813302466534052,-95.08792791158095
test_003_car_84,00:00:55.799,75.50,328.00,-0.6886883036585966,-1.8770818979420176,180
test_003_car_84,00:00:55.832,80.00,328.00,-0.6886883036585966,-1.87283354923063,180
test_003_car_84,00:00:55.865,85.00,328.00,-0.6886883036585966,-1.8681131617735331,180
test_003_car_84,00:00:55.899,89.00,333.00,-0.6914763257836447,-1.871884260938764,53.52400661669433
test_003_car_84,00:00:55.932,94.50,335.00,-0.6925978654772643,-1.869698460025441,-62.83753186828824
test_003_car_84,00:00:55.966,98.50,338.00,-0.6942870132073639,-1.8704513791859199,24.024401098823542
test_003_car_84,00:00:56.000,102.50,337.00,-0.6937230492429168,-1.865128108843146,-96.04753625447472
test_003_car_84,00:00:56.033,107.00,336.00,-0.6931600007419682,-1.8593383758604474,-95.55451795540603
test_003_car_84,00:00:56.066,111.00,334.00,-0.6920366412287713,-1.8525303965663324,-99.36973681555634
test_003_car_84,00:00:56.100,115.00,332.00,-0.6909169169362009,-1.845744448070429,-99.36973681555548
test_003_car_84,00:00:56.133,119.00,330.00,-0.6898008102472587,-1.8389804236071308,-99.36973681555571
test_003_car_84,00:00:56.165,122.50,329.00,-0.6892441080299374,-1.8341893406013376,-96.62778944825862
test_003_car_84,00:00:56.200,127.00,327.00,-0.6881333949629252,-1.8269886290100072,-98.76879025057144
test_003_car_84,00:00:56.232,130.00,326.00,-0.6875793797796019,-1.822690051132329,-97.34398798831114
test_003_car_84,00:00:56.265,137.50,324.00,-0.6864740213314913,-1.8127020635516793,-96.31515616729905
test_003_car_84,00:00:56.299,146.50,322.00,-0.6853722111464131,-1.801336840457628,-95.53727879176483
test_003_car_84,00:00:56.332,155.50,321.00,-0.6848226313176714,-1.7914433967382937,-93.1795071897937
test_003_car_84,00:00:56.365,165.00,320.00,-0.6842739321665585,-1.7810967937696658,-93.03565560327263
test_003_car_84,00:00:56.399,174.00,319.00,-0.6837261115778979,-1.7712353950802306,-93.17962800527039
test_003_car_84,00:00:56.432,182.50,318.00,-0.6831791674432814,-1.7618580362579677,-93.33805365026586
test_003_car_84,00:00:56.466,191.50,316.00,-0.6820879001362264,-1.7506284904772207,-95.55047367329485
test_003_car_84,00:00:56.500,200.00,315.00,-0.6815435727805694,-1.7412900268775204,-93.33592467443282
test_003_car_84,00:00:56.533,208.00,314.00,-0.6810001135124657,-1.7324332252902006,-93.51130491980064
test_003_car_84,00:00:56.566,216.50,313.00,-0.6804575202569446,-1.7231241399571233,-93.33579170350708
test_003_car_84,00:00:56.600,224.00,311.00,-0.6793749235167793,-1.7133978498134779,-96.35123496773355
test_003_car_84,00:00:56.633,232.00,311.00,-0.6793749235167793,-1.7059473666835079,180
test_003_car_84,00:00:56.665,239.50,310.00,-0.6788349159151272,-1.6976121022610178,-93.70677834880365
test_003_car_84,00:00:56.700,247.00,309.00,-0.6782957660919899,-1.6892900780423943,-93.70677834880269
test_003_car_84,00:00:56.732,254.50,307.00,-0.6772200316189619,-1.6796482971656999,-96.36616794933286
test_003_car_84,00:00:56.765,261.50,306.00,-0.6766834429040912,-1.6718240984275403,-93.9232393471724
test_003_car_84,00:00:56.799,268.00,305.00,-0.6761477038377235,-1.664475731932851,-94.16982130108028
test_003_car_84,00:00:56.832,275.50,303.00,-0.6750787665911252,-1.654903666439266,-96.37196724982078
test_003_car_84,00:00:56.865,282.00,303.00,-0.6750787665911252,-1.6488884294691115,180
test_003_car_84,00:00:56.899,289.00,302.00,-0.674545564397123,-1.641113245379782,-93.92305551448123
test_003_car_84,00:00:56.932,295.50,301.00,-0.6740132038240298,-1.6338123140346377,-94.17044429862295
test_003_car_84,00:00:56.966,302.00,300.00,-0.673481682880761,-1.626522897591259,-94.17044429862324
test_003_car_84,00:00:57.000,308.50,299.00,-0.6729509995825075,-1.6192449688294572,-94.17044429862324
test_003_car_84,00:00:57.033,315.00,299.00,-0.6729509995825075,-1.6132486911621386,180
test_003_car_84,00:00:57.066,320.50,298.00,-0.6724211519507112,-1.6069087220369127,-94.7772552010104
test_003_car_84,00:00:57.100,326.50,298.00,-0.6724211519507112,-1.6013780544974303,180
test_003_car_84,00:00:57.133,333.00,297.00,-0.67189213801304,-1.5941313594704702,-94.17522679387463
test_003_car_84,00:00:57.165,338.50,296.00,-0.6713639558033645,-1.5878163865482797,-94.78107162474828
test_003_car_84,00:00:57.200,344.50,295.00,-0.6708366033617318,-1.581051531489411,-94.45746229695987
test_003_car_84,00:00:57.232,350.50,295.00,-0.6708366033617318,-1.5755338968704726,180
test_003_car_84,00:00:57.265,355.50,294.00,-0.6703100787343432,-1.569702875637793,-95.15965302991071
test_003_car_84,00:00:57.299,361.50,293.00,-0.6697843799735288,-1.5629628371565212,-94.4598356482112
test_003_car_84,00:00:57.332,367.00,292.00,-0.6692595051377238,-1.5566920842182836,-94.78462089805066
test_003_car_84,00:00:57.365,372.00,291.00,-0.6687354522914445,-1.550889514423685,-95.1606060460561
test_003_car_84,00:00:57.399,377.50,290.00,-0.6682122195052649,-1.5446380206488584,-94.78434769038591
test_003_car_84,00:00:57.432,382.50,289.00,-0.6676898048557929,-1.5388539478436354,-95.16092379613133
test_003_car_84,00:00:57.466,388.00,289.00,-0.6676898048557929,-1.5338198416744695,180
test_003_car_84,00:00:57.500,392.50,289.00,-0.6676898048557929,-1.5297010275360607,180
test_003_car_84,00:00:57.533,397.50,288.00,-0.6671682064256462,-1.5239331420012967,-95.16728700258693
test_003_car_84,00:00:57.566,403.00,288.00,-0.6671682064256462,-1.5189029684694961,180
test_003_car_84,00:00:57.600,408.00,288.00,-0.6671682064256462,-1.5143300834405862,180
test_003_car_84,00:00:57.633,412.50,287.00,-0.6666474223034298,-1.5090356301909533,-95.61777596925208
test_003_car_84,00:00:57.665,418.00,287.00,-0.6666474223034298,-1.5040093831569714,180
test_003_car_84,00:00:57.700,422.00,286.00,-0.6661274505837114,-1.4991836845673046,-96.14992491893673
test_003_car_84,00:00:57.732,427.00,286.00,-0.6661274505837114,-1.4946179330569924,180
test_003_car_84,00:00:57.765,431.00,285.00,-0.6656082893669993,-1.489803314917779,-96.15443537670501
test_003_car_84,00:00:57.799,436.00,284.00,-0.665089936759719,-1.4840844676505716,-95.1791002818926
test_003_car_84,00:00:57.832,440.00,284.00,-0.665089936759719,-1.4804375554801237,180
test_003_car_84,00:00:57.865,445.00,283.00,-0.6645723908741896,-1.4747304464391375,-95.18166159052117
test_003_car_84,00:00:57.899,448.50,283.00,-0.6645723908741896,-1.4715418814336259,180
test_003_car_84,00:00:57.932,452.50,282.00,-0.6640556498286014,-1.4667564370544783,-96.16302342877862
test_003_car_84,00:00:57.966,457.50,282.00,-0.6640556498286014,-1.4622048860209949,180
test_003_car_84,00:00:58.000,461.50,281.00,-0.6635397117469932,-1.4574304140723895,-96.16755305304298
test_003_car_84,00:00:58.033,465.50,281.00,-0.6635397117469932,-1.4537920023079067,180
test_003_car_84,00:00:58.066,469.00,281.00,-0.6635397117469932,-1.4506083920139843,180
test_003_car_84,00:00:58.100,473.50,280.00,-0.6630245747592293,-1.4453921812269346,-95.6400672665531
test_003_car_84,00:00:58.133,477.50,279.00,-0.6625102370009767,-1.4406381591859316,-96.17481426362451
test_003_car_84,00:00:58.165,481.00,279.00,-0.6625102370009767,-1.4374594882292344,180
test_003_car_84,00:00:58.200,485.50,278.00,-0.6619966966136833,-1.4322615563491077,-95.64234405992056
test_003_car_84,00:00:58.232,489.50,278.00,-0.6619966966136833,-1.4286316054563926,180
test_003_car_84,00:00:58.265,492.50,277.00,-0.661483951744555,-1.4248047144244653,-97.63130923596844
test_003_car_84,00:00:58.299,497.00,277.00,-0.661483951744555,-1.4207241826671109,180
test_003_car_84,00:00:58.332,501.00,277.00,-0.661483951744555,-1.4170970433272403,180
test_003_car_84,00:00:58.365,504.50,276.00,-0.6609720005465334,-1.4128289996746064,-96.83994082956087
test_003_car_84,00:00:58.399,507.50,276.00,-0.6609720005465334,-1.4101107505703623,180
test_003_car_84,00:00:58.432,512.00,276.00,-0.6609720005465334,-1.406033376913996,180
test_003_car_84,00:00:58.466,515.00,275.00,-0.6604608411782737,-1.4022298811221354,-97.6542321361145
test_003_car_84,00:00:58.500,519.00,275.00,-0.6604608411782737,-1.3986083518421526,180
test_003_car_84,00:00:58.533,522.00,275.00,-0.6604608411782737,-1.3958922048821654,180
test_003_car_84,00:00:58.566,526.00,275.00,-0.6604608411782737,-1.392270675602182,180
test_003_car_84,00:00:58.600,529.00,274.00,-0.6599504718041233,-1.388480754042832,-97.66959027101473
test_003_car_84,00:00:58.633,532.00,274.00,-0.6599504718041233,-1.3857667059782488,180
test_003_car_84,00:00:58.665,535.50,274.00,-0.6599504718041233,-1.3826003165695684,180
test_003_car_84,00:00:58.700,539.00,273.00,-0.6594408905940982,-1.378368796306703,-96.86678234157927
test_003_car_84,00:00:58.732,542.50,273.00,-0.6594408905940982,-1.375204851827779,180
test_003_car_84,00:00:58.765,545.50,272.00,-0.6589320957238628,-1.3714339457542253,-97.6843075667847
test_003_car_84,00:00:58.799,548.50,272.00,-0.6589320957238628,-1.3687240857639715,180
test_003_car_84,00:00:58.832,552.00,272.00,-0.6589320957238628,-1.3655625824420086,180
test_003_car_84,00:00:58.865,554.50,272.00,-0.6589320957238628,-1.3633043657834638,180
test_003_car_84,00:00:58.899,558.00,271.00,-0.6584240853747074,-1.3590942465950948,-96.8802818713055
test_003_car_84,00:00:58.932,561.00,271.00,-0.6584240853747074,-1.3563864757987485,180
test_003_car_84,00:00:58.966,564.00,270.00,-0.6579168577335266,-1.3526358767224123,-97.70190152546257
test_003_car_84,00:00:59.000,567.00,270.00,-0.6579168577335266,-1.3499301919010847,180
test_003_car_84,00:00:59.033,569.50,270.00,-0.6579168577335266,-1.3476754545499783,180
test_003_car_84,00:00:59.066,572.50,270.00,-0.6579168577335266,-1.344969769728651,180
test_003_car_84,00:00:59.100,575.50,270.00,-0.6579168577335266,-1.3422640849073235,180
test_003_car_84,00:00:59.133,578.00,269.00,-0.6574104109927973,-1.3389778443219718,-98.76100101403694
test_003_car_84,00:00:59.165,581.00,269.00,-0.6574104109927973,-1.336274242264208,180
test_003_car_84,00:00:59.200,583.50,268.00,-0.6569047433505582,-1.3329951366664636,-98.76647082834705
test_003_car_84,00:00:59.232,586.50,268.00,-0.6569047433505582,-1.330293614168219,180
test_003_car_84,00:00:59.265,589.00,268.00,-0.6569047433505582,-1.3280423454196815,180
test_003_car_84,00:00:59.299,591.50,268.00,-0.6569047433505582,-1.325791076671144,180
test_003_car_84,00:00:59.332,594.00,268.00,-0.6569047433505582,-1.3235398079226068,180
test_003_car_84,00:00:59.365,597.00,268.00,-0.6569047433505582,-1.3208382854243619,180
test_003_car_84,00:00:59.399,599.00,267.00,-0.6563998530103875,-1.318023471723507,-100.16895127567398
test_003_car_84,00:00:59.432,601.50,267.00,-0.6563998530103875,-1.3157739332773548,180
test_003_car_84,00:00:59.466,603.50,267.00,-0.6563998530103875,-1.3139743025204331,180
test_003_car_84,00:00:59.500,605.50,267.00,-0.6563998530103875,-1.3121746717635114,180
test_003_car_84,00:00:59.533,608.00,266.00,-0.6558957381813822,-1.3089191113300547,-98.80219046419393
test_003_car_84,00:00:59.566,610.50,266.00,-0.6558957381813822,-1.3066713005285446,180
test_003_car_84,00:00:59.600,612.50,266.00,-0.6558957381813822,-1.3048730518873364,180
test_003_car_84,00:00:59.633,614.50,266.00,-0.6558957381813822,-1.3030748032461283,180
test_003_car_84,00:00:59.665,616.00,265.00,-0.655392397078137,-1.3007271588187161,-102.10116076099877
test_003_car_84,00:00:59.700,618.00,265.00,-0.655392397078137,-1.2989302901719222,180
test_003_car_84,00:00:59.732,620.50,265.00,-0.655392397078137,-1.29668420436343,180
test_003_car_84,00:00:59.765,622.00,265.00,-0.655392397078137,-1.2953365528783347,180
test_003_car_84,00:00:59.799,623.50,265.00,-0.655392397078137,-1.293988901393239,180
